id,interviewId,userId,questionId,questionType,question,answer,score,feedback,createdAt
6a85eb11f086a884b54e4746,6a85eaabf086a884b54e46ec,6a566f322f681d770359254e,TECH-07,resume,"Regarding Error Handling in your work with Java, how did you design and implement your solution?",Ask keys equation.,40,Answer recorded.,2026-08-19T17:42:41.487Z
6a85eb24f086a884b54e476b,6a85eaabf086a884b54e46ec,6a566f322f681d770359254e,TECH-05,resume,"Regarding Performance Optimization in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T17:43:00.942Z
6a85ec334142e101ec21c748,6a85ec2a4142e101ec21c677,6a566f322f681d770359254e,APT-01,aptitude,A's salary is 20% more than B's. By what percent is B's salary less than A's?,,0,Question skipped or answer empty.,2026-08-19T17:47:31.317Z
6a85ecbe4142e101ec21cf6b,6a85ec2a4142e101ec21c677,6a566f322f681d770359254e,TECH-01,resume,"Regarding Programming & OOP in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T17:49:50.804Z
6a85ecd24142e101ec21cf71,6a85ec2a4142e101ec21c677,6a566f322f681d770359254e,TECH-02,resume,"Regarding Project Architecture in your work with Java, how did you design and implement your solution?",regarding,40,Answer recorded.,2026-08-19T17:50:10.718Z
6a85ece94142e101ec21cf77,6a85ec2a4142e101ec21c677,6a566f322f681d770359254e,TECH-03,resume,"Regarding Database & SQL in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T17:50:33.566Z
6a85ed854142e101ec21cf8d,6a85ec2a4142e101ec21c677,6a566f322f681d770359254e,TECH-04,resume,"Regarding State Management in your work with Java, how did you design and implement your solution?",tiger,40,Answer recorded.,2026-08-19T17:53:09.603Z
6a85efade7e4b9b75f8c36a3,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,APT-01,aptitude,A completes 2/5 of a job in 6 days. How many days are needed for the whole job?,15 days,85,Response recorded successfully.,2026-08-19T18:02:21.800Z
6a85efbee7e4b9b75f8c36b3,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,APT-02,aptitude,"Profit over four years: 2020 ₹20L, 2021 ₹30L, 2022 ₹45L, 2023 ₹54L. What is the average annual profit?",,0,Question skipped or answer empty.,2026-08-19T18:02:38.726Z
6a85efc2e7e4b9b75f8c36bb,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,APT-03,aptitude,A coin is tossed once. What is the probability of getting heads?,,0,Question skipped or answer empty.,2026-08-19T18:02:42.400Z
6a85efc8e7e4b9b75f8c36c1,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,TECH-01,resume,"Regarding Programming & OOP in your work with Java, how did you design and implement your solution?",Amber Gayle and Tumchyasathi Kay.,75,Answer recorded.,2026-08-19T18:02:48.521Z
6a85efd2e7e4b9b75f8c36c7,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,TECH-02,resume,"Regarding Project Architecture in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T18:02:58.025Z
6a85efd9e7e4b9b75f8c36cd,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,TECH-03,resume,"Regarding Database & SQL in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T18:03:05.794Z
6a85efe7e7e4b9b75f8c36d3,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,TECH-04,resume,"Regarding State Management in your work with Java, how did you design and implement your solution?",Technical.,40,Answer recorded.,2026-08-19T18:03:19.681Z
6a85f011e7e4b9b75f8c36e5,6a85ef88e7e4b9b75f8c3695,6a566f322f681d770359254e,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",Hey.Interval Agriculture. The interviewer. Technical. Technical.,75,Answer recorded.,2026-08-19T18:04:01.427Z
6a85f1ab0e0c98c2e762897e,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,APT-01,aptitude,"A father is 3 times as old as his son. In 15 years, he will be twice as old as his son. What is the son's present age?",,0,Question skipped or answer empty.,2026-08-19T18:10:51.313Z
6a85f1b20e0c98c2e7628a86,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-01,technical,What is the difference between method overloading and method overriding in Java?,vision barabarajan read the liberal,75,Answer recorded.,2026-08-19T18:10:58.096Z
6a85f1b80e0c98c2e7628b72,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-02,technical,When would you choose an abstract class over an interface in Java?,You mean by day?,40,Answer recorded.,2026-08-19T18:11:04.924Z
6a85f1c10e0c98c2e7628cb6,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-03,technical,"How does garbage collection work in Java, and what role does the JVM heap space play?",,0,Question skipped or answer empty.,2026-08-19T18:11:13.968Z
6a85f1c80e0c98c2e7628dbb,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-04,technical,What happens internally when a collision occurs in a Java HashMap?,,0,Question skipped or answer empty.,2026-08-19T18:11:20.983Z
6a85f1cf0e0c98c2e7628e5a,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-05,technical,What is the difference between an INNER JOIN and a LEFT JOIN in SQL?,,0,Question skipped or answer empty.,2026-08-19T18:11:27.350Z
6a85f1d70e0c98c2e7628e60,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-06,technical,"What is database normalization, and why is 3NF commonly targeted in relational design?",,0,Question skipped or answer empty.,2026-08-19T18:11:35.527Z
6a85f1df0e0c98c2e7628e66,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-07,technical,Which database column criteria make a column a good candidate for indexing?,,0,Question skipped or answer empty.,2026-08-19T18:11:43.073Z
6a85f1e80e0c98c2e7628e6c,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-08,technical,What do ACID properties stand for in relational database management systems?,,0,Question skipped or answer empty.,2026-08-19T18:11:52.033Z
6a85f1ef0e0c98c2e7628e72,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-09,technical,What is the difference between state and props in React?,,0,Question skipped or answer empty.,2026-08-19T18:11:59.359Z
6a85f1f50e0c98c2e7628e78,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-10,technical,"How does the useEffect hook handle component mounting, updating, and unmounting?",,0,Question skipped or answer empty.,2026-08-19T18:12:05.993Z
6a85f2010e0c98c2e7628e7e,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-11,technical,Why does React use a Virtual DOM instead of updating the real browser DOM directly?,browser dom,40,Answer recorded.,2026-08-19T18:12:17.937Z
6a85f2070e0c98c2e7628e84,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-12,technical,How does the JavaScript Event Loop handle asynchronous callbacks and promises?,,0,Question skipped or answer empty.,2026-08-19T18:12:23.163Z
6a85f20d0e0c98c2e7628e8a,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-13,technical,"What is a closure in JavaScript, and in what situation would you use one?",,0,Question skipped or answer empty.,2026-08-19T18:12:29.441Z
6a85f2160e0c98c2e7628e90,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-14,technical,What is the difference between synchronous HTTP requests and fetch API promises in JavaScript?,,0,Question skipped or answer empty.,2026-08-19T18:12:38.094Z
6a85f21c0e0c98c2e7628e96,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-15,technical,What is the key difference between a Python list and a Python tuple?,,0,Question skipped or answer empty.,2026-08-19T18:12:44.923Z
6a85f2200e0c98c2e7628e9f,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,TECH-16,technical,"How do Python decorators work, and how would you write a simple function timer decorator?",,0,Question skipped or answer empty.,2026-08-19T18:12:48.281Z
6a85f2350e0c98c2e7628ea5,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-19T18:13:09.462Z
6a85f2380e0c98c2e7628eab,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,CODE-02,coding,"Given an array of intervals where intervals[i] = [start, end], merge all overlapping intervals, and return an array of the non-overlapping intervals that cover all the input intervals. Write function `mergeIntervals(intervals)`.","function mergeIntervals(intervals) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-19T18:13:12.946Z
6a85f2560e0c98c2e7628eb1,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,CODE-03,coding,"Given a string `s` containing just the characters '(', ')', '{', '}', '[' and ']', write a function `isValid(s)` to determine if the input string is valid. An input string is valid if open brackets are closed by the same type of brackets and closed in the correct order.","function isValid(s) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-19T18:13:42.355Z
6a85f26b0e0c98c2e7628ec1,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,APT-02,aptitude,"The average of 11 numbers is 30. If the average of the first 6 is 25, what is the average of the last 5?",,0,Question skipped or answer empty.,2026-08-19T18:14:03.563Z
6a85f26f0e0c98c2e7628ec7,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,APT-03,aptitude,What does 'spill the beans' mean?,,0,Question skipped or answer empty.,2026-08-19T18:14:07.575Z
6a85f2e50e0c98c2e7628ef7,6a85f19f0e0c98c2e7628780,6a566f322f681d770359254e,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",Evaluation.,40,Answer recorded.,2026-08-19T18:16:05.625Z
6a85f3190e0c98c2e7628fb3,6a85f3070e0c98c2e7628fa5,6a566f322f681d770359254e,APT-01,aptitude,How many months in a year have 28 days?,1,85,Response recorded successfully.,2026-08-19T18:16:57.413Z
6a85f3210e0c98c2e7628fc1,6a85f3070e0c98c2e7628fa5,6a566f322f681d770359254e,APT-02,aptitude,"If today is Tuesday, what day of the week will it be after 5 days?",,0,Question skipped or answer empty.,2026-08-19T18:17:05.732Z
6a85f53bbef08ba56760603c,6a85f52dbef08ba567605e5b,6a566f322f681d770359254e,APT-01,aptitude,"Find the next letter: Z, X, V, T, ?",,0,Question skipped or answer empty.,2026-08-19T18:26:03.794Z
6a85f54dbef08ba5676062b5,6a85f542bef08ba567606175,6a566f322f681d770359254e,APT-01,aptitude,"Find the next number: 1, 2, 5, 14, 41, ?",123,85,Response recorded successfully.,2026-08-19T18:26:21.861Z
6a85f551bef08ba5676062c0,6a85f542bef08ba567606175,6a566f322f681d770359254e,APT-02,aptitude,"Find the least number which when divided by 5, 6 and 8 leaves remainder 3 in each case.",,0,Question skipped or answer empty.,2026-08-19T18:26:25.369Z
6a85f552bef08ba5676062c6,6a85f542bef08ba567606175,6a566f322f681d770359254e,APT-03,aptitude,Choose the synonym of 'Candid'.,Frank,85,Response recorded successfully.,2026-08-19T18:26:26.849Z
6a85f556bef08ba5676062d1,6a85f542bef08ba567606175,6a566f322f681d770359254e,APT-04,aptitude,What does 'bite the bullet' mean?,Endure a painful situation bravely,85,Response recorded successfully.,2026-08-19T18:26:30.207Z
6a85f558bef08ba5676062dc,6a85f542bef08ba567606175,6a566f322f681d770359254e,APT-05,aptitude,Find the error: 'Each of the girls have a book.',of the girls,85,Response recorded successfully.,2026-08-19T18:26:32.830Z
6a85f55cbef08ba5676062e7,6a85f542bef08ba567606175,6a566f322f681d770359254e,APT-06,aptitude,Choose the antonym of 'Generous'.,Stingy,85,Response recorded successfully.,2026-08-19T18:26:36.369Z
6a85f560bef08ba5676062f4,6a85f542bef08ba567606175,6a566f322f681d770359254e,APT-07,aptitude,"Cricket scores in five matches: 245, 187, 312, 198, 233. What is the average score?",,0,Question skipped or answer empty.,2026-08-19T18:26:40.712Z
6a85f56abef08ba5676062fa,6a85f542bef08ba567606175,6a566f322f681d770359254e,TECH-01,technical,What is the difference between method overloading and method overriding in Java?,,0,Question skipped or answer empty.,2026-08-19T18:26:50.071Z
6a85f56fbef08ba567606300,6a85f542bef08ba567606175,6a566f322f681d770359254e,TECH-02,technical,When would you choose an abstract class over an interface in Java?,,0,Question skipped or answer empty.,2026-08-19T18:26:55.356Z
6a85f576bef08ba567606306,6a85f542bef08ba567606175,6a566f322f681d770359254e,TECH-03,technical,"How does garbage collection work in Java, and what role does the JVM heap space play?",,0,Question skipped or answer empty.,2026-08-19T18:27:02.224Z
6a85f57bbef08ba56760630c,6a85f542bef08ba567606175,6a566f322f681d770359254e,TECH-04,technical,What happens internally when a collision occurs in a Java HashMap?,,0,Question skipped or answer empty.,2026-08-19T18:27:07.360Z
6a85f585bef08ba567606312,6a85f542bef08ba567606175,6a566f322f681d770359254e,TECH-05,technical,What is the difference between an INNER JOIN and a LEFT JOIN in SQL?,,0,Question skipped or answer empty.,2026-08-19T18:27:17.103Z
6a85f58abef08ba567606318,6a85f542bef08ba567606175,6a566f322f681d770359254e,TECH-06,technical,"What is database normalization, and why is 3NF commonly targeted in relational design?",,0,Question skipped or answer empty.,2026-08-19T18:27:22.389Z
6a85f599bef08ba567606321,6a85f542bef08ba567606175,6a566f322f681d770359254e,TECH-07,technical,Which database column criteria make a column a good candidate for indexing?,,0,Question skipped or answer empty.,2026-08-19T18:27:37.638Z
6a85f6aebef08ba567606377,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-01,aptitude,In how many ways can the letters of the word APPLE be arranged?,,0,Question skipped or answer empty.,2026-08-19T18:32:14.429Z
6a85f6b0bef08ba56760637d,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-02,aptitude,"Votes received: City A 15,000; City B 18,000; City C 12,000; City D 16,000. Which city received the least votes?",,0,Question skipped or answer empty.,2026-08-19T18:32:16.839Z
6a85f6b4bef08ba567606383,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-03,aptitude,"Distance travelled: Day 1 120 km, Day 2 150 km, Day 3 110 km, Day 4 160 km. What is the total distance?",,0,Question skipped or answer empty.,2026-08-19T18:32:20.735Z
6a85f6b7bef08ba567606389,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-04,aptitude,"Think of a number. Double it, add 6, divide by 2, then subtract 3. What do you always get?",,0,Question skipped or answer empty.,2026-08-19T18:32:23.389Z
6a85f6b9bef08ba56760638f,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-05,aptitude,"Ravi walks 5 km north, turns right and walks 3 km. In which direction is he from his starting point?",,0,Question skipped or answer empty.,2026-08-19T18:32:25.318Z
6a85f6babef08ba567606395,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-06,aptitude,"If you face west and turn 90° anticlockwise, which direction do you face?",,0,Question skipped or answer empty.,2026-08-19T18:32:26.936Z
6a85f6bcbef08ba56760639b,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-07,aptitude,A cube has volume 216 cm³. What is its total surface area?,,0,Question skipped or answer empty.,2026-08-19T18:32:28.205Z
6a85f6bdbef08ba5676063a1,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-08,aptitude,"A school of 1200 students: Arts 30%, Science 40%, Commerce 30%. How many students study Science?",,0,Question skipped or answer empty.,2026-08-19T18:32:29.880Z
6a85f6c1bef08ba5676063a7,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-09,aptitude,A invests ₹4000 for 6 months and B invests ₹6000 for 4 months. How is the profit divided?,,0,Question skipped or answer empty.,2026-08-19T18:32:33.133Z
6a85f6c5bef08ba5676063af,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,APT-10,aptitude,Doctor : Hospital :: Teacher : ?,,0,Question skipped or answer empty.,2026-08-19T18:32:37.653Z
6a85f6cabef08ba5676063b5,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,TECH-01,technical,What is the difference between method overloading and method overriding in Java?,,0,Question skipped or answer empty.,2026-08-19T18:32:42.480Z
6a85f6cebef08ba5676063bb,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,TECH-02,technical,When would you choose an abstract class over an interface in Java?,,0,Question skipped or answer empty.,2026-08-19T18:32:46.265Z
6a85f6d5bef08ba5676063c1,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,TECH-03,technical,"How does garbage collection work in Java, and what role does the JVM heap space play?",,0,Question skipped or answer empty.,2026-08-19T18:32:53.558Z
6a85f760bef08ba5676063d3,6a85f6a5bef08ba567606369,6a566f322f681d770359254e,TECH-04,technical,What happens internally when a collision occurs in a Java HashMap?,,0,Question skipped or answer empty.,2026-08-19T18:35:12.345Z
6a85f87ea14e81e2d90dfc7c,6a85f86ea14e81e2d90dfc52,6a566f322f681d770359254e,1,Technical,Explain the difference between a process and a thread. When would you prefer multithreading over multiprocessing?,,0,Question skipped or answer empty.,2026-08-19T18:39:58.666Z
6a85f884a14e81e2d90dfc82,6a85f86ea14e81e2d90dfc52,6a566f322f681d770359254e,TECH-01,technical,What is the difference between method overloading and method overriding in Java?,,0,Question skipped or answer empty.,2026-08-19T18:40:04.108Z
6a85f888a14e81e2d90dfc88,6a85f86ea14e81e2d90dfc52,6a566f322f681d770359254e,TECH-02,technical,When would you choose an abstract class over an interface in Java?,,0,Question skipped or answer empty.,2026-08-19T18:40:08.217Z
6a85f88aa14e81e2d90dfc8e,6a85f86ea14e81e2d90dfc52,6a566f322f681d770359254e,TECH-03,technical,"How does garbage collection work in Java, and what role does the JVM heap space play?",,0,Question skipped or answer empty.,2026-08-19T18:40:10.607Z
6a85f893a14e81e2d90dfc97,6a85f86ea14e81e2d90dfc52,6a566f322f681d770359254e,TECH-04,technical,What happens internally when a collision occurs in a Java HashMap?,,0,Question skipped or answer empty.,2026-08-19T18:40:19.860Z
6a85f89da14e81e2d90dfca6,6a85f86ea14e81e2d90dfc52,6a566f322f681d770359254e,CODE-01,coding,Write a function to check whether a given string is a palindrome ignoring non-alphanumeric characters.,"function solution(s) {
  // Return true if palindrome, false otherwise
}",85,Response recorded successfully.,2026-08-19T18:40:29.424Z
6a85f8b8a14e81e2d90dfcbb,6a85f8aca14e81e2d90dfcaf,6a566f322f681d770359254e,1,Technical,Explain the difference between a process and a thread. When would you prefer multithreading over multiprocessing?,,0,Question skipped or answer empty.,2026-08-19T18:40:56.169Z
6a85f8baa14e81e2d90dfcc1,6a85f8aca14e81e2d90dfcaf,6a566f322f681d770359254e,2,HR,"Tell me about a time you had to resolve a conflict within a project team. What was your approach, and what was the outcome?",,0,Question skipped or answer empty.,2026-08-19T18:40:58.868Z
6a85f8c2a14e81e2d90dfccc,6a85f8aca14e81e2d90dfcaf,6a566f322f681d770359254e,3,Coding,Implement a function to find the longest palindromic substring in a given string. Optimize the solution.,,0,Question skipped or answer empty.,2026-08-19T18:41:06.963Z
6a85f910b5abaa8a807ab5a8,6a85f905b5abaa8a807ab495,6a566f322f681d770359254e,APT-01,aptitude,A does a job in 12 days and B in 18 days. In how many days can they do it together?,8 days,85,Response recorded successfully.,2026-08-19T18:42:24.744Z
6a85f916b5abaa8a807ab63c,6a85f905b5abaa8a807ab495,6a566f322f681d770359254e,APT-02,aptitude,Pen : Write :: Knife : ?,Sharp,85,Response recorded successfully.,2026-08-19T18:42:30.142Z
6a85f928f81fb75134b375b9,6a85f905b5abaa8a807ab495,6a566f322f681d770359254e,APT-04,aptitude,Choose the antonym of 'Arrive'.,Come,85,Response recorded successfully.,2026-08-19T18:42:48.333Z
6a85f9376dd07f1b94e2d764,6a85f905b5abaa8a807ab495,6a566f322f681d770359254e,APT-05,aptitude,"Pointing to a photograph, Ramesh says, 'She is the daughter of my mother's only son.' How is the girl related to Ramesh?",Cousin,85,Response recorded successfully.,2026-08-19T18:43:03.016Z
6a85f9450552dbd0fdc94a60,6a85f905b5abaa8a807ab495,6a566f322f681d770359254e,APT-07,aptitude,"A committee of 3 is to be formed from 3 men and 4 women, with at least one woman. How many ways are possible?",35,85,Response recorded successfully.,2026-08-19T18:43:17.410Z
6a85f9ce1d1f9cab561fd446,6a85f9c61d1f9cab561fd316,6a566f322f681d770359254e,APT-01,aptitude,36 is what percent of 180?,,0,Question skipped or answer empty.,2026-08-19T18:45:34.223Z
6a85f9d21d1f9cab561fd4fd,6a85f9c61d1f9cab561fd316,6a566f322f681d770359254e,TECH-01,technical,What is the difference between method overloading and method overriding in Java?,,0,Question skipped or answer empty.,2026-08-19T18:45:38.905Z
6a85f9d81d1f9cab561fd5cc,6a85f9c61d1f9cab561fd316,6a566f322f681d770359254e,TECH-02,technical,When would you choose an abstract class over an interface in Java?,,0,Question skipped or answer empty.,2026-08-19T18:45:44.156Z
6a85f9da1d1f9cab561fd635,6a85f9c61d1f9cab561fd316,6a566f322f681d770359254e,TECH-03,technical,"How does garbage collection work in Java, and what role does the JVM heap space play?",,0,Question skipped or answer empty.,2026-08-19T18:45:46.776Z
6a85f9de1d1f9cab561fd6d7,6a85f9c61d1f9cab561fd316,6a566f322f681d770359254e,TECH-04,technical,What happens internally when a collision occurs in a Java HashMap?,,0,Question skipped or answer empty.,2026-08-19T18:45:50.804Z
6a85fa0c1d1f9cab561fd7ac,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,APT-01,aptitude,"If 2 pumps empty a tank in 6 hours, how long will 3 pumps take (assuming equal rates)?",,0,Question skipped or answer empty.,2026-08-19T18:46:36.273Z
6a85fa1c1d1f9cab561fd7b2,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,TECH-01,technical,"If you had two more weeks to work on your project, what feature or architectural improvement would you prioritize?",,0,Question skipped or answer empty.,2026-08-19T18:46:52.760Z
6a85fa251d1f9cab561fd7b8,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,TECH-02,technical,How would you debug a performance bottleneck in JavaScript in production systems (Module 4)?,,0,Question skipped or answer empty.,2026-08-19T18:47:01.311Z
6a85fa2e1d1f9cab561fd7be,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,TECH-03,technical,What are the common edge cases to consider when building SQL in production systems (Module 4)?,,0,Question skipped or answer empty.,2026-08-19T18:47:10.564Z
6a85fa351d1f9cab561fd7c4,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,TECH-04,technical,Which key security considerations apply when developing with PHP in production systems (Module 4)?,,0,Question skipped or answer empty.,2026-08-19T18:47:17.688Z
6a85fa3c1d1f9cab561fd7ca,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,TECH-05,technical,What architectural trade-offs apply when scaling HTML in production systems (Module 4)?,,0,Question skipped or answer empty.,2026-08-19T18:47:24.315Z
6a85fa421d1f9cab561fd7d3,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,TECH-06,technical,How do unit test assertions work when validating CSS in production systems (Module 4)?,,0,Question skipped or answer empty.,2026-08-19T18:47:30.538Z
6a85fa441d1f9cab561fd7db,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-19T18:47:32.500Z
6a85fa471d1f9cab561fd7e1,6a85f9fd1d1f9cab561fd781,6a566f322f681d770359254e,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",,0,Question skipped or answer empty.,2026-08-19T18:47:35.493Z
6a85fba0f62995276eaa4d43,6a85fb96f62995276eaa4d2f,6a566f322f681d770359254e,APT-01,aptitude,A girl is 10 years old and her brother is twice her age. How old will the brother be when the girl is 15?,,0,Question skipped or answer empty.,2026-08-19T18:53:20.337Z
6a85fc3894df39d2f3c131a8,6a85fc2b94df39d2f3c13060,6a566f322f681d770359254e,APT-01,aptitude,"If REMAIN is coded as SDNBJO (+1, −1 alternately), how is COURSE coded?",DPVSTF,85,Response recorded successfully.,2026-08-19T18:55:52.982Z
6a85fc3e94df39d2f3c13232,6a85fc2b94df39d2f3c13060,6a566f322f681d770359254e,APT-02,aptitude,What does 'spill the beans' mean?,Reveal confidential information,85,Response recorded successfully.,2026-08-19T18:55:58.052Z
6a85fc4294df39d2f3c132a8,6a85fc2b94df39d2f3c13060,6a566f322f681d770359254e,APT-03,aptitude,"In a group of 100 people, 75 like tea and 60 like coffee. What is the minimum number of people who like both?",35,85,Response recorded successfully.,2026-08-19T18:56:02.258Z
6a85fc4894df39d2f3c1346c,6a85fc2b94df39d2f3c13060,6a566f322f681d770359254e,APT-04,aptitude,200 mL of 30% acid is mixed with 300 mL of 20% acid. What is the concentration of the mixture?,26%,85,Response recorded successfully.,2026-08-19T18:56:08.819Z
6a85ff2be565a8e5436ed4d0,6a85fedae565a8e5436ed4b6,6a566fbc2f681d770359254f,APT-01,aptitude,"A man walks 3 km north, 4 km east, then 3 km south. How far is he from the start?",5 km,85,Response recorded successfully.,2026-08-19T19:08:27.350Z
6a85ff2fe565a8e5436ed4df,6a85fedae565a8e5436ed4b6,6a566fbc2f681d770359254f,APT-02,aptitude,"If A = 1, B = 2 ... Z = 26, then what is the value of CAT?",24,85,Response recorded successfully.,2026-08-19T19:08:31.933Z
6a85ff32e565a8e5436ed4ee,6a85fedae565a8e5436ed4b6,6a566fbc2f681d770359254f,APT-03,aptitude,The sum of the ages of a father and son is 40 and their ages are in the ratio 3 : 1. What is the father's age?,35 years,85,Response recorded successfully.,2026-08-19T19:08:34.967Z
6a85ff3fe565a8e5436ed50b,6a85fedae565a8e5436ed4b6,6a566fbc2f681d770359254f,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-19T19:08:47.571Z
6a85ff5f829ee39d4399cf2b,6a85ff53829ee39d4399cf1d,6a566f322f681d770359254e,APT-01,aptitude,"Students in five classes: A 60, B 75, C 90, D 55, E 80. What percentage of all students are in class C?",22.5%,85,Response recorded successfully.,2026-08-19T19:09:19.511Z
6a85ff64829ee39d4399cf36,6a85ff53829ee39d4399cf1d,6a566f322f681d770359254e,APT-02,aptitude,Choose the antonym of 'Loquacious'.,Reticent,85,Response recorded successfully.,2026-08-19T19:09:24.389Z
6a85ff6f829ee39d4399cf46,6a85ff53829ee39d4399cf1d,6a566f322f681d770359254e,APT-03,aptitude,A snail climbs 3 m up a wall during the day and slides 2 m down at night. The wall is 10 m high. On which day does it first reach the top?,,0,Question skipped or answer empty.,2026-08-19T19:09:35.906Z
<<<<<<< HEAD
<<<<<<< HEAD
=======
>>>>>>> ee891a659c17f7eb242321c5addac9c3732fc708
6a86039e124939471280ce84,6a860393124939471280ce76,6a566fbc2f681d770359254f,APT-01,aptitude,A man faces east. He turns 135° clockwise. Which direction does he now face?,,0,Question skipped or answer empty.,2026-08-19T19:27:26.230Z
6a8603a0124939471280ce8a,6a860393124939471280ce76,6a566fbc2f681d770359254f,APT-02,aptitude,"If 11 × 11 = 121 and 22 × 22 = 484, then 33 × 33 = ?",999,85,Response recorded successfully.,2026-08-19T19:27:28.015Z
6a8603bb124939471280ce97,6a860393124939471280ce76,6a566fbc2f681d770359254f,TECH-01,resume,"Regarding Programming & OOP in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T19:27:55.416Z
6a8603c3124939471280ce9d,6a860393124939471280ce76,6a566fbc2f681d770359254f,TECH-02,resume,"Regarding Project Architecture in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T19:28:03.304Z
6a8603d1124939471280cea3,6a860393124939471280ce76,6a566fbc2f681d770359254f,TECH-03,resume,"Regarding Database & SQL in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-19T19:28:17.478Z
